         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	         Alk	          Nd	          Ni	          Na	          Ca	          Al	          Si	        C(4)	          Fe	          Mg	       Hfo_s	      m_Ca+2	     m_HCO3-	 m_Hfo_sONi+	 m_Hfo_wONi+	m_Hfo_sONd+2	m_Hfo_wONd+2	Ferrihydrite	d_Ferrihydrite	  Chalcedony	d_Chalcedony	   Allo-1.64	 d_Allo-1.64	       O2(g)	     d_O2(g)	     Calcite	   d_Calcite	   si_CO2(g)	    si_O2(g)	 si_Olivine1	  k_Olivine1	 dk_Olivine1	  k_Olivine2	 dk_Olivine2	  k_Olivine3	 dk_Olivine3	  k_Olivine4	 dk_Olivine4	  k_Olivine5	 dk_Olivine5	  k_Olivine6	 dk_Olivine6	  k_Olivine7	 dk_Olivine7	k_Monazite-Nd	dk_Monazite-Nd	  k_Ni-proxy	 dk_Ni-proxy	         day	    Rate_Oli	   Rate_Oli1	   Rate_Oli2	   Rate_Oli3	   Rate_Oli4	   Rate_Oli5	   Rate_Oli6	Total_Rate_Oli	
           1	      transp	           1	       0.025	 1.33361e+08	         323	     7.47146	     12.8043	  0.00109395	  1.4044e-11	  1.0707e-07	  1.8413e-04	  5.0828e-03	  2.3936e-08	  3.4252e-04	  1.1420e-03	  4.0545e-06	  1.5253e-03	  4.4728e-04	  4.9598e-03	  9.8707e-04	  5.7631e-05	  1.3791e-03	  5.5542e-08	  8.9859e-07	  2.7274e-03	 -3.8270e-07	  2.3128e-02	 -2.9072e-04	  9.1390e-04	  2.8250e-06	  9.9851e+01	 -4.4241e-04	  1.3854e-01	 -1.4569e-05	     -2.7220	     -2.0000	    -10.7299	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1266e-01	 -1.5074e-08	  1.5435e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           2	       0.075	 1.33361e+08	         323	     7.11193	     13.1638	  0.00109465	  7.4792e-11	  5.1819e-07	  1.8413e-04	  5.0827e-03	  1.0759e-08	  3.4116e-04	  1.2409e-03	  4.4668e-06	  1.5252e-03	  4.6585e-04	  4.9628e-03	  1.0019e-03	  1.9524e-04	  1.1857e-03	  1.7687e-07	  7.2621e-07	  2.8406e-03	 -5.0626e-08	  1.1787e-01	  1.4161e-06	  4.0755e-06	  6.8339e-09	  9.9994e+01	  3.7190e-11	  0.0000e+00	  0.0000e+00	     -2.3560	     -2.0000	    -12.0241	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  1.5435e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           3	       0.125	 1.33361e+08	         323	      6.9438	      13.332	  0.00109584	  1.2421e-10	  1.0388e-06	  1.8413e-04	  5.0826e-03	  7.5000e-09	  3.4082e-04	  1.3188e-03	  4.8236e-06	  1.5252e-03	  4.6615e-04	  4.9635e-03	  1.0062e-03	  2.4587e-04	  1.1196e-03	  2.1823e-07	  6.7180e-07	  2.8424e-03	 -4.3915e-08	  1.1736e-01	  3.6106e-07	  3.0213e-06	  1.6757e-09	  9.9994e+01	  1.4850e-11	  0.0000e+00	  0.0000e+00	     -2.1860	     -2.0000	    -12.6293	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  1.5435e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           4	       0.175	 1.33361e+08	         323	      6.8439	     13.4319	  0.00109706	  1.7001e-10	  1.6007e-06	  1.8413e-04	  5.0825e-03	  6.0972e-09	  3.4067e-04	  1.3812e-03	  5.1128e-06	  1.5252e-03	  4.6648e-04	  4.9638e-03	  1.0088e-03	  2.7672e-04	  1.0855e-03	  2.3995e-07	  6.3634e-07	  2.8444e-03	 -3.5675e-08	  1.1731e-01	  1.6483e-07	  2.7856e-06	  7.1813e-10	  9.9994e+01	  9.1944e-12	  0.0000e+00	  0.0000e+00	     -2.0850	     -2.0000	    -12.9890	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  1.5435e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           5	       0.225	 1.33361e+08	         323	     6.78067	     13.4951	  0.00109818	  2.1039e-10	  2.1422e-06	  1.8413e-04	  5.0825e-03	  5.3703e-09	  3.4060e-04	  1.4290e-03	  5.3338e-06	  1.5252e-03	  4.6676e-04	  4.9638e-03	  1.0106e-03	  2.9739e-04	  1.0724e-03	  2.5134e-07	  6.1275e-07	  2.8461e-03	 -2.8290e-08	  1.1727e-01	  9.3246e-08	  2.6699e-06	  3.7078e-10	  9.9994e+01	  7.1623e-12	  0.0000e+00	  0.0000e+00	     -2.0210	     -2.0000	    -13.2166	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  1.5435e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           6	       0.275	 1.33361e+08	         323	     6.73791	     13.5378	  0.00109817	  2.1045e-10	  2.1434e-06	  1.8413e-04	  5.0825e-03	  4.9398e-09	  3.4055e-04	  1.4645e-03	  5.3338e-06	  1.5252e-03	  9.0762e-25	  4.9639e-03	  1.0111e-03	  2.1649e-25	  1.6802e-25	  1.1955e-27	  6.2732e-28	  0.0000e+00	  0.0000e+00	  8.0461e-05	  4.6720e-08	  3.1831e-06	  2.1932e-10	  1.0000e+02	  1.6627e-12	  0.0000e+00	  0.0000e+00	     -1.9780	     -2.0000	    -13.3733	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5435e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           7	       0.325	 1.33361e+08	         323	     6.70906	     13.5667	  0.00109816	  2.1051e-10	  2.1446e-06	  1.8413e-04	  5.0825e-03	  4.6748e-09	  3.4052e-04	  1.4905e-03	  5.3338e-06	  1.5252e-03	  6.4385e-29	  4.9640e-03	  1.0115e-03	  2.8628e-29	  5.8452e-31	  5.7937e-32	  7.9975e-34	  0.0000e+00	  0.0000e+00	  4.9933e-05	  2.9020e-08	  3.0505e-06	  1.3498e-10	  1.0000e+02	  1.0942e-12	  0.0000e+00	  0.0000e+00	     -1.9490	     -2.0000	    -13.4791	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5435e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           8	       0.375	 1.33361e+08	         323	     6.69015	     13.5856	  0.00109815	  2.1057e-10	  2.1458e-06	  1.8413e-04	  5.0825e-03	  4.5117e-09	  3.4050e-04	  1.5084e-03	  5.3338e-06	  1.5252e-03	  6.8258e-29	  4.9640e-03	  1.0117e-03	  2.8838e-29	  5.8880e-31	  6.3456e-32	  8.7594e-34	  0.0000e+00	  0.0000e+00	  3.0901e-05	  1.7920e-08	  2.9676e-06	  8.2747e-11	  1.0000e+02	  6.8212e-13	  0.0000e+00	  0.0000e+00	     -1.9300	     -2.0000	    -13.5484	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5435e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           9	       0.425	 1.33361e+08	         323	     6.67622	     13.5995	  0.00109815	  2.1063e-10	  2.1470e-06	  1.8413e-04	  5.0825e-03	  4.3966e-09	  3.4049e-04	  1.5222e-03	  5.3339e-06	  1.5252e-03	  6.2779e-29	  4.9641e-03	  1.0118e-03	  2.6670e-29	  5.4454e-31	  5.7393e-32	  7.9225e-34	  0.0000e+00	  0.0000e+00	  2.1872e-05	  1.2768e-08	  2.9291e-06	  5.8619e-11	  1.0000e+02	  4.9738e-13	  0.0000e+00	  0.0000e+00	     -1.9160	     -2.0000	    -13.5996	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5435e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	          10	       0.475	 1.33361e+08	         323	     6.66726	     13.6085	  0.00109814	  2.1069e-10	  2.1482e-06	  1.8413e-04	  5.0825e-03	  4.3248e-09	  3.4048e-04	  1.5312e-03	  5.3339e-06	  1.5252e-03	  6.2515e-29	  4.9641e-03	  1.0119e-03	  2.6206e-29	  5.3505e-31	  5.7415e-32	  7.9254e-34	  0.0000e+00	  0.0000e+00	  1.3403e-05	  7.9413e-09	  2.8917e-06	  3.6304e-11	  1.0000e+02	  3.1264e-13	  0.0000e+00	  0.0000e+00	     -1.9070	     -2.0000	    -13.6325	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5435e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	          11	       0.525	 1.33361e+08	         323	     6.66029	     13.6155	  0.00109813	  2.1074e-10	  2.1493e-06	  1.8413e-04	  5.0825e-03	  4.2701e-09	  3.4048e-04	  1.5384e-03	  5.3339e-06	  1.5252e-03	  5.7764e-29	  4.9641e-03	  1.0120e-03	  2.4594e-29	  5.0214e-31	  5.1977e-32	  7.1748e-34	  0.0000e+00	  0.0000e+00	  1.0885e-05	  6.2916e-09	  2.8799e-06	  2.8668e-11	  1.0000e+02	  2.5580e-13	  0.0000e+00	  0.0000e+00	     -1.9000	     -2.0000	    -13.6581	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5435e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           1	       0.025	 1.33774e+08	         324	     7.47146	     12.8043	  0.00109397	  1.3995e-11	  1.0696e-07	  1.8413e-04	  5.0828e-03	  2.3936e-08	  3.4252e-04	  1.1420e-03	  4.0545e-06	  1.5253e-03	  4.4722e-04	  4.9598e-03	  9.8707e-04	  5.7448e-05	  1.3792e-03	  5.5373e-08	  8.9877e-07	  2.7270e-03	 -3.8270e-07	  2.2837e-02	 -2.9072e-04	  9.1673e-04	  2.8250e-06	  9.9850e+01	 -4.4241e-04	  1.3852e-01	 -1.4573e-05	     -2.7220	     -2.0000	    -10.7299	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1266e-01	 -1.5074e-08	  1.5483e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           2	       0.075	 1.33774e+08	         324	     7.11193	     13.1638	  0.00109466	  7.4750e-11	  5.1793e-07	  1.8413e-04	  5.0827e-03	  1.0760e-08	  3.4116e-04	  1.2409e-03	  4.4668e-06	  1.5252e-03	  4.6584e-04	  4.9628e-03	  1.0019e-03	  1.9515e-04	  1.1854e-03	  1.7683e-07	  7.2621e-07	  2.8405e-03	 -5.0625e-08	  1.1787e-01	  1.4161e-06	  4.0824e-06	  6.8339e-09	  9.9994e+01	  3.7190e-11	  0.0000e+00	  0.0000e+00	     -2.3560	     -2.0000	    -12.0241	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  1.5483e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           3	       0.125	 1.33774e+08	         324	      6.9438	      13.332	  0.00109585	  1.2419e-10	  1.0383e-06	  1.8413e-04	  5.0826e-03	  7.5001e-09	  3.4082e-04	  1.3188e-03	  4.8236e-06	  1.5252e-03	  4.6614e-04	  4.9635e-03	  1.0062e-03	  2.4581e-04	  1.1191e-03	  2.1824e-07	  6.7176e-07	  2.8423e-03	 -4.3915e-08	  1.1736e-01	  3.6106e-07	  3.0230e-06	  1.6757e-09	  9.9994e+01	  1.4296e-11	  0.0000e+00	  0.0000e+00	     -2.1860	     -2.0000	    -12.6293	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  1.5483e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           4	       0.175	 1.33774e+08	         324	      6.8439	     13.4319	  0.00109707	  1.6996e-10	  1.5999e-06	  1.8413e-04	  5.0825e-03	  6.0972e-09	  3.4067e-04	  1.3813e-03	  5.1128e-06	  1.5252e-03	  4.6647e-04	  4.9638e-03	  1.0088e-03	  2.7665e-04	  1.0850e-03	  2.3997e-07	  6.3629e-07	  2.8444e-03	 -3.5675e-08	  1.1731e-01	  1.6483e-07	  2.7864e-06	  7.1814e-10	  9.9994e+01	  1.0587e-11	  0.0000e+00	  0.0000e+00	     -2.0850	     -2.0000	    -12.9890	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  1.5483e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           5	       0.225	 1.33774e+08	         324	     6.78067	     13.4951	  0.00109819	  2.1033e-10	  2.1410e-06	  1.8413e-04	  5.0825e-03	  5.3703e-09	  3.4060e-04	  1.4290e-03	  5.3338e-06	  1.5252e-03	  4.6675e-04	  4.9638e-03	  1.0106e-03	  2.9732e-04	  1.0719e-03	  2.5137e-07	  6.1270e-07	  2.8461e-03	 -2.8290e-08	  1.1727e-01	  9.3247e-08	  2.6702e-06	  3.7078e-10	  9.9994e+01	  7.1623e-12	  0.0000e+00	  0.0000e+00	     -2.0210	     -2.0000	    -13.2166	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  1.5483e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           6	       0.275	 1.33774e+08	         324	     6.73791	     13.5378	  0.00109818	  2.1039e-10	  2.1422e-06	  1.8413e-04	  5.0825e-03	  4.9398e-09	  3.4055e-04	  1.4645e-03	  5.3338e-06	  1.5252e-03	  9.0762e-25	  4.9639e-03	  1.0111e-03	  2.1640e-25	  1.6795e-25	  1.1953e-27	  6.2721e-28	  0.0000e+00	  0.0000e+00	  8.0508e-05	  4.6720e-08	  3.1834e-06	  2.1932e-10	  1.0000e+02	  1.6627e-12	  0.0000e+00	  0.0000e+00	     -1.9780	     -2.0000	    -13.3733	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5483e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           7	       0.325	 1.33774e+08	         324	     6.70906	     13.5667	  0.00109817	  2.1045e-10	  2.1434e-06	  1.8413e-04	  5.0825e-03	  4.6749e-09	  3.4052e-04	  1.4905e-03	  5.3338e-06	  1.5252e-03	  6.4370e-29	  4.9640e-03	  1.0115e-03	  2.8613e-29	  5.8420e-31	  5.7920e-32	  7.9952e-34	  0.0000e+00	  0.0000e+00	  4.9962e-05	  2.9020e-08	  3.0507e-06	  1.3499e-10	  1.0000e+02	  1.0942e-12	  0.0000e+00	  0.0000e+00	     -1.9490	     -2.0000	    -13.4790	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5483e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           8	       0.375	 1.33774e+08	         324	     6.69016	     13.5856	  0.00109816	  2.1051e-10	  2.1446e-06	  1.8413e-04	  5.0825e-03	  4.5117e-09	  3.4050e-04	  1.5084e-03	  5.3338e-06	  1.5252e-03	  6.8242e-29	  4.9640e-03	  1.0117e-03	  2.8822e-29	  5.8848e-31	  6.3438e-32	  8.7569e-34	  0.0000e+00	  0.0000e+00	  3.0919e-05	  1.7920e-08	  2.9677e-06	  8.2748e-11	  1.0000e+02	  6.8212e-13	  0.0000e+00	  0.0000e+00	     -1.9300	     -2.0000	    -13.5484	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5483e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           9	       0.425	 1.33774e+08	         324	     6.67622	     13.5995	  0.00109815	  2.1057e-10	  2.1458e-06	  1.8413e-04	  5.0825e-03	  4.3966e-09	  3.4049e-04	  1.5222e-03	  5.3338e-06	  1.5252e-03	  6.2765e-29	  4.9641e-03	  1.0118e-03	  2.6656e-29	  5.4424e-31	  5.7377e-32	  7.9202e-34	  0.0000e+00	  0.0000e+00	  2.1885e-05	  1.2768e-08	  2.9292e-06	  5.8620e-11	  1.0000e+02	  4.9738e-13	  0.0000e+00	  0.0000e+00	     -1.9160	     -2.0000	    -13.5996	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5483e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	          10	       0.475	 1.33774e+08	         324	     6.66726	     13.6085	  0.00109815	  2.1063e-10	  2.1470e-06	  1.8413e-04	  5.0825e-03	  4.3248e-09	  3.4048e-04	  1.5312e-03	  5.3339e-06	  1.5252e-03	  6.2501e-29	  4.9641e-03	  1.0119e-03	  2.6191e-29	  5.3475e-31	  5.7398e-32	  7.9232e-34	  0.0000e+00	  0.0000e+00	  1.3411e-05	  7.9414e-09	  2.8918e-06	  3.6305e-11	  1.0000e+02	  3.1264e-13	  0.0000e+00	  0.0000e+00	     -1.9070	     -2.0000	    -13.6325	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5483e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	          11	       0.525	 1.33774e+08	         324	      6.6603	     13.6155	  0.00109814	  2.1069e-10	  2.1481e-06	  1.8413e-04	  5.0825e-03	  4.2702e-09	  3.4048e-04	  1.5384e-03	  5.3339e-06	  1.5252e-03	  5.7750e-29	  4.9641e-03	  1.0120e-03	  2.4580e-29	  5.0187e-31	  5.1962e-32	  7.1727e-34	  0.0000e+00	  0.0000e+00	  1.0892e-05	  6.2916e-09	  2.8800e-06	  2.8668e-11	  1.0000e+02	  2.7001e-13	  0.0000e+00	  0.0000e+00	     -1.9000	     -2.0000	    -13.6581	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5483e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           1	       0.025	 1.34187e+08	         325	     7.47146	     12.8043	  0.00109398	  1.3947e-11	  1.0685e-07	  1.8413e-04	  5.0828e-03	  2.3936e-08	  3.4252e-04	  1.1420e-03	  4.0545e-06	  1.5253e-03	  4.4716e-04	  4.9598e-03	  9.8707e-04	  5.7267e-05	  1.3793e-03	  5.5203e-08	  8.9895e-07	  2.7266e-03	 -3.8270e-07	  2.2546e-02	 -2.9072e-04	  9.1955e-04	  2.8250e-06	  9.9850e+01	 -4.4241e-04	  1.3851e-01	 -1.4576e-05	     -2.7220	     -2.0000	    -10.7299	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1266e-01	 -1.5074e-08	  1.5531e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           2	       0.075	 1.34187e+08	         325	     7.11194	     13.1638	  0.00109467	  7.4708e-11	  5.1766e-07	  1.8413e-04	  5.0827e-03	  1.0760e-08	  3.4116e-04	  1.2409e-03	  4.4668e-06	  1.5252e-03	  4.6584e-04	  4.9628e-03	  1.0019e-03	  1.9506e-04	  1.1851e-03	  1.7680e-07	  7.2621e-07	  2.8405e-03	 -5.0624e-08	  1.1787e-01	  1.4161e-06	  4.0892e-06	  6.8338e-09	  9.9994e+01	  3.7147e-11	  0.0000e+00	  0.0000e+00	     -2.3560	     -2.0000	    -12.0241	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  1.5531e+03	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
